"","Date","PosCount","NegCount","TrustCount","AngerCount","AnticipationCount","DisgustCount","FearCount","JoyCount","SadnessCount","SurpriseCount"
"2718",2015-11-18,22,35,15,15,8,6,29,9,14,8
"2719",2015-11-19,17,33,15,19,11,4,28,5,13,6
"2720",2015-11-20,23,33,14,21,8,7,30,4,15,7
"2721",2015-11-21,25,32,15,17,15,5,29,6,15,14
"2722",2015-11-22,19,20,16,11,3,3,22,2,9,3
"2723",2015-11-23,26,32,24,14,13,6,26,8,20,9
"2724",2015-11-24,19,24,16,14,8,3,22,6,8,4
"2725",2015-11-25,17,18,9,12,3,5,17,2,11,3
"2726",2015-11-26,18,30,14,13,8,8,22,2,9,5
"2727",2015-11-27,17,21,18,13,11,5,18,2,8,4
"2728",2015-11-28,25,38,18,19,4,10,28,10,19,5
"2729",2015-11-29,26,27,21,18,8,6,19,11,10,8
"2730",2015-11-30,23,21,13,5,13,5,12,9,7,5
"2731",2015-12-01,32,25,17,9,9,3,19,8,14,3
"2732",2015-12-02,21,18,13,7,7,4,12,8,4,3
"2733",2015-12-03,30,29,29,21,17,8,26,11,14,8
"2734",2015-12-04,24,25,20,12,9,8,23,7,13,4
"2735",2015-12-05,24,27,21,12,12,2,19,7,10,7
"2736",2015-12-06,22,20,14,8,10,4,16,6,4,4
"2737",2015-12-07,28,22,17,10,10,6,17,8,10,5
"2738",2015-12-08,27,27,23,15,12,8,23,5,14,9
"2739",2015-12-09,33,27,23,12,20,7,23,12,13,8
"2740",2015-12-10,28,28,18,15,11,9,23,8,15,7
"2741",2015-12-11,26,23,19,9,8,6,13,6,9,3
"2742",2015-12-12,27,32,22,18,15,6,24,6,13,7
"2743",2015-12-13,28,24,16,11,8,6,18,11,10,9
"2744",2015-12-14,17,22,11,12,9,4,19,5,13,8
"2745",2015-12-15,24,32,19,13,15,6,18,5,11,4
"2746",2015-12-16,28,26,21,14,15,8,19,7,14,5
"2747",2015-12-17,9,23,8,13,8,9,18,3,9,3
"2748",2015-12-18,15,19,12,7,13,3,8,8,7,3
"2749",2015-12-19,23,35,18,20,14,8,23,10,12,10
"2750",2015-12-20,20,25,14,13,13,6,20,6,7,10
"2751",2015-12-21,22,24,17,7,14,4,15,10,13,5
"2752",2015-12-22,11,25,10,9,7,6,18,1,11,3
"2753",2015-12-23,25,33,18,21,10,6,25,4,16,1
"2754",2015-12-24,26,30,21,17,17,8,25,7,12,8
"2755",2015-12-25,12,15,10,5,5,1,10,3,5,4
"2756",2015-12-26,23,30,15,15,9,6,25,10,14,2
"2757",2015-12-27,25,22,20,9,18,5,15,12,9,4
"2758",2015-12-28,29,28,20,13,10,10,13,10,7,7
"2759",2015-12-29,12,21,8,11,6,6,16,5,6,3
"2760",2015-12-30,16,27,14,16,10,9,21,7,14,3
"2761",2015-12-31,19,26,10,11,13,6,18,4,8,6
"2762",2016-01-01,30,31,20,16,12,9,24,6,12,5
"2763",2016-01-02,27,26,15,21,9,5,22,5,9,9
"2764",2016-01-03,14,29,15,16,5,5,24,5,13,7
"2765",2016-01-04,16,28,10,16,6,4,18,4,11,6
"2766",2016-01-05,29,40,27,19,16,12,29,6,23,6
"2767",2016-01-06,18,26,10,14,5,5,20,2,15,7
"2768",2016-01-07,26,34,15,15,12,10,32,6,11,7
"2769",2016-01-08,23,24,15,10,15,9,18,3,10,8
"2770",2016-01-09,21,22,19,11,13,5,21,8,10,6
"2771",2016-01-10,19,21,15,11,8,8,17,10,12,6
"2772",2016-01-11,22,15,17,11,13,1,13,10,6,4
"2773",2016-01-12,13,18,11,8,5,1,17,4,10,3
"2774",2016-01-13,25,24,21,16,11,5,24,10,15,7
"2775",2016-01-14,25,31,16,14,13,4,26,7,12,9
"2776",2016-01-15,16,20,7,11,4,5,15,4,9,5
"2777",2016-01-16,16,25,11,7,7,6,18,3,12,5
"2778",2016-01-17,21,22,13,13,7,7,19,9,12,6
"2779",2016-01-18,21,27,13,11,8,9,19,3,13,5
"2780",2016-01-19,32,28,21,18,13,14,25,10,15,9
"2781",2016-01-20,25,17,12,5,13,3,11,8,10,4
"2782",2016-01-21,22,22,20,10,10,6,16,9,10,7
"2783",2016-01-22,18,36,16,17,14,6,22,5,13,11
"2784",2016-01-23,19,18,15,9,5,6,18,4,10,1
"2785",2016-01-24,18,33,15,17,14,7,26,5,10,8
"2786",2016-01-25,18,32,20,17,8,6,25,3,11,6
"2787",2016-01-26,21,30,16,16,13,10,24,8,17,5
"2788",2016-01-27,16,32,10,16,9,13,22,2,13,6
"2789",2016-01-28,24,26,10,11,8,7,19,7,13,7
"2790",2016-01-29,24,27,17,15,11,5,17,9,14,0
"2791",2016-01-30,24,29,17,14,16,8,20,11,18,10
"2792",2016-01-31,26,23,16,16,11,7,20,8,11,8
"2793",2016-02-01,29,19,21,10,6,5,17,6,10,7
"2794",2016-02-02,23,23,14,11,12,2,18,7,6,8
"2795",2016-02-03,25,26,18,15,11,8,12,8,12,6
"2796",2016-02-04,31,29,23,13,8,10,25,8,13,3
"2797",2016-02-05,22,28,20,12,22,13,23,11,16,6
"2798",2016-02-06,15,18,8,10,10,3,14,4,5,2
"2799",2016-02-07,19,19,16,8,6,4,17,6,7,2
"2800",2016-02-08,15,20,10,11,8,2,15,4,5,5
"2801",2016-02-09,25,27,21,9,13,9,17,8,14,5
"2802",2016-02-10,23,21,12,12,10,3,17,7,11,1
"2803",2016-02-11,22,18,18,7,10,4,13,4,10,2
"2804",2016-02-12,20,18,19,9,12,2,13,4,6,3
"2805",2016-02-13,31,27,22,8,13,3,18,14,9,11
"2806",2016-02-14,20,22,11,12,10,5,17,5,10,7
"2807",2016-02-15,21,20,14,10,3,8,15,3,10,2
"2808",2016-02-16,30,25,17,13,20,5,19,12,13,11
"2809",2016-02-17,20,31,18,15,12,10,25,11,11,12
"2810",2016-02-18,22,26,14,9,13,8,19,9,9,7
"2811",2016-02-19,16,24,11,12,6,4,17,7,13,8
"2812",2016-02-20,25,26,21,11,12,2,21,12,14,4
"2813",2016-02-21,28,32,18,10,8,4,23,8,16,6
"2814",2016-02-22,19,23,11,10,13,6,21,7,9,5
"2815",2016-02-23,26,22,14,10,12,6,17,9,15,6
"2816",2016-02-24,28,26,10,16,12,7,21,6,9,6
"2817",2016-02-25,21,29,15,15,12,5,20,8,19,7
"2818",2016-02-26,17,30,13,13,8,10,20,4,14,5
"2819",2016-02-27,26,24,24,11,11,4,16,7,9,7
"2820",2016-02-28,22,25,16,10,12,8,24,10,10,5
"2821",2016-02-29,24,38,17,14,13,10,28,5,19,9
"2822",2016-03-01,17,29,17,22,16,8,27,10,14,6
"2823",2016-03-02,20,22,14,11,9,6,10,6,9,6
"2824",2016-03-03,23,27,20,14,13,6,25,10,12,6
"2825",2016-03-04,22,28,12,13,14,6,22,7,13,5
"2826",2016-03-05,26,24,21,14,13,5,24,14,13,11
"2827",2016-03-06,24,27,15,17,15,7,21,9,16,5
"2828",2016-03-07,20,26,11,8,10,1,14,5,7,6
"2829",2016-03-08,26,20,21,7,14,3,18,8,4,6
"2830",2016-03-09,18,21,18,9,11,4,12,8,8,1
"2831",2016-03-10,17,36,13,18,8,9,22,5,18,6
"2832",2016-03-11,25,25,13,12,7,8,21,6,12,11
"2833",2016-03-12,24,25,13,14,15,4,24,8,15,7
"2834",2016-03-13,12,25,13,10,4,4,10,5,7,4
"2835",2016-03-14,23,24,19,12,6,8,18,9,9,7
"2836",2016-03-15,25,27,17,19,14,9,24,4,13,10
"2837",2016-03-16,21,16,21,5,8,2,11,10,8,5
"2838",2016-03-17,15,18,16,10,8,4,11,6,9,4
"2839",2016-03-18,32,37,21,20,14,10,28,8,18,7
"2840",2016-03-19,20,33,19,23,10,11,22,7,17,8
"2841",2016-03-20,23,24,16,9,11,5,20,11,13,8
"2842",2016-03-21,21,25,7,17,8,5,15,5,13,2
"2843",2016-03-22,14,33,12,15,5,7,23,4,13,6
"2844",2016-03-23,12,25,10,14,11,8,28,3,16,9
"2845",2016-03-24,22,29,11,17,8,5,25,5,14,10
"2846",2016-03-25,23,40,14,25,13,9,36,4,22,6
"2847",2016-03-26,26,30,17,18,16,8,28,10,15,11
"2848",2016-03-28,29,28,25,17,11,4,22,4,12,8
"2849",2016-03-29,20,22,25,13,14,5,13,5,8,2
"2850",2016-03-30,29,35,17,17,13,12,29,8,16,11
"2851",2016-03-31,25,31,23,17,20,7,29,10,8,6
"2852",2016-04-01,24,26,16,16,7,6,17,2,13,3
"2853",2016-04-02,21,18,16,7,6,4,14,4,8,0
"2854",2016-04-03,25,24,23,13,14,7,16,11,7,4
"2855",2016-04-04,31,33,22,8,9,5,10,4,13,4
"2856",2016-04-05,15,23,21,9,12,4,10,6,10,7
"2857",2016-04-06,13,16,12,7,6,4,11,3,8,2
"2858",2016-04-07,22,21,23,13,12,6,15,12,11,5
"2859",2016-04-08,20,32,17,10,10,4,22,4,12,4
"2860",2016-04-09,12,24,17,9,11,3,14,4,7,3
"2861",2016-04-10,27,23,14,9,11,1,11,9,12,8
"2862",2016-04-11,24,30,21,14,8,4,23,5,14,4
"2863",2016-04-12,24,25,20,8,16,6,13,9,11,3
"2864",2016-04-13,26,28,18,12,11,7,19,8,12,7
"2865",2016-04-14,22,24,15,9,8,3,17,8,4,3
"2866",2016-04-15,22,24,22,13,9,5,17,9,10,3
"2867",2016-04-16,29,31,15,15,10,5,25,10,12,6
"2868",2016-04-17,25,28,14,21,12,8,25,7,15,13
"2869",2016-04-18,29,27,15,11,9,7,19,5,8,3
"2870",2016-04-19,23,31,16,15,11,8,19,5,11,9
"2871",2016-04-20,18,16,12,8,6,4,11,6,7,5
"2872",2016-04-21,28,15,22,4,11,2,11,8,6,2
"2873",2016-04-22,21,24,16,18,8,6,25,6,12,6
"2874",2016-04-23,21,23,13,14,10,5,15,6,8,5
"2875",2016-04-24,27,18,20,15,18,8,22,9,9,10
"2876",2016-04-25,32,22,26,6,12,8,15,8,7,6
"2877",2016-04-26,17,23,13,13,11,8,13,7,8,6
"2878",2016-04-27,29,29,23,14,12,5,26,9,15,3
"2879",2016-04-28,20,24,19,11,12,3,22,8,11,6
"2880",2016-04-29,22,19,16,8,5,6,13,7,11,4
"2881",2016-04-30,23,32,18,21,8,4,28,7,13,7
"2882",2016-05-01,22,32,19,14,6,5,21,7,18,10
"2883",2016-05-02,16,32,16,13,11,10,21,7,15,4
"2884",2016-05-03,23,18,22,13,16,7,15,10,9,6
"2885",2016-05-04,17,25,20,19,7,11,27,5,17,5
"2886",2016-05-05,30,23,19,8,16,4,19,6,8,7
"2887",2016-05-06,19,24,16,13,8,8,15,4,10,10
"2888",2016-05-07,18,20,17,13,8,7,17,7,13,9
"2889",2016-05-08,38,28,25,12,11,8,23,9,11,6
"2890",2016-05-09,26,25,20,13,16,7,19,5,13,9
"2891",2016-05-10,25,31,19,15,10,8,25,7,12,9
"2892",2016-05-11,24,21,20,11,9,6,15,6,8,4
"2893",2016-05-12,28,22,23,14,13,10,21,9,9,8
"2894",2016-05-13,29,35,23,10,11,9,21,14,13,5
"2895",2016-05-14,26,21,19,9,7,5,18,8,14,8
"2896",2016-05-15,28,29,24,15,17,8,19,5,11,6
"2897",2016-05-16,16,38,18,22,12,12,35,3,22,11
"2898",2016-05-17,26,28,17,19,9,11,21,4,12,7
"2899",2016-05-18,34,14,30,8,19,4,11,15,7,8
"2900",2016-05-19,23,29,24,21,10,15,21,7,10,7
"2901",2016-05-20,22,28,20,15,10,6,21,9,9,2
"2902",2016-05-21,19,29,14,15,17,3,24,4,16,9
"2903",2016-05-22,28,28,22,23,16,9,33,6,10,6
"2904",2016-05-23,24,27,18,17,6,6,23,6,10,4
"2905",2016-05-24,25,31,24,17,12,6,23,3,11,6
"2906",2016-05-25,24,27,18,13,8,12,19,6,11,2
"2907",2016-05-26,28,28,15,10,16,10,19,10,12,7
"2908",2016-05-27,22,36,15,19,7,11,26,5,14,0
"2909",2016-05-28,29,25,22,13,17,9,20,9,10,6
"2910",2016-05-29,29,27,22,9,11,4,18,10,8,4
"2911",2016-05-30,22,29,15,11,8,5,26,9,9,3
"2912",2016-05-31,36,27,22,17,14,8,22,12,11,6
"2913",2016-06-01,24,30,19,22,11,13,23,8,17,5
"2914",2016-06-02,20,30,13,16,9,9,19,9,7,4
"2915",2016-06-03,30,26,20,17,13,6,27,12,14,9
"2916",2016-06-04,33,19,22,12,12,5,22,4,12,5
"2917",2016-06-05,38,30,27,19,14,7,26,12,15,9
"2918",2016-06-06,30,24,22,15,19,9,18,13,11,6
"2919",2016-06-07,32,27,18,12,7,7,19,7,10,8
"2920",2016-06-08,29,30,17,15,13,8,22,10,12,3
"2921",2016-06-09,28,22,18,9,11,8,18,8,10,6
"2922",2016-06-10,31,27,17,15,12,6,22,7,12,5
"2923",2016-06-11,27,30,17,14,10,9,17,8,10,5
"2924",2016-06-12,17,26,9,12,6,7,17,5,7,6
"2925",2016-06-13,23,32,17,19,17,8,28,11,13,9
"2926",2016-06-14,23,25,20,22,12,7,20,5,8,5
"2927",2016-06-15,18,30,11,11,4,8,21,3,13,1
"2928",2016-06-16,25,25,17,11,12,3,20,4,12,4
"2929",2016-06-17,23,23,12,11,14,7,19,13,12,8
"2930",2016-06-18,18,29,22,18,11,5,27,4,13,10
"2931",2016-06-19,23,23,16,11,7,7,19,2,10,3
"2932",2016-06-20,31,25,21,14,14,6,21,11,18,9
"2933",2016-06-21,23,23,12,11,11,3,17,8,16,5
"2934",2016-06-22,26,27,17,12,20,5,24,5,13,11
"2935",2016-06-23,30,23,21,8,11,8,24,6,8,4
"2936",2016-06-24,17,27,22,10,16,6,11,8,19,11
"2937",2016-06-25,19,25,13,13,17,3,6,10,19,18
"2938",2016-06-26,30,26,27,14,17,5,10,9,11,11
"2939",2016-06-27,29,18,22,10,17,6,11,11,12,8
"2940",2016-06-28,29,20,25,12,7,3,10,10,9,5
"2941",2016-06-29,27,28,19,18,12,7,27,14,18,7
"2942",2016-06-30,13,31,14,14,15,10,27,6,17,7
"2943",2016-07-01,19,32,18,14,12,7,25,7,12,8
